label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
D,48,7,50,53,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,48,6,50,54,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,48,6,49,48,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,48,7,50,54,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,47,6,50,49,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,47,6,51,50,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,48,6,49,55,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,49,6,49,53,30,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,48,5,50,53,28,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
D,23,10,49,45,24,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,24,11,45,45,27,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,23,8,46,44,22,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,23,7,46,45,27,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,23,9,45,42,27,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,22,6,46,43,28,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,23,8,46,43,28,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,24,7,47,43,28,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,24,7,43,44,27,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,22,5,45,41,27,3.388237,9.956535,0.867398,-0.112399,-0.276111,-0.095295
D,25,9,41,41,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,22,9,41,41,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,22,9,41,43,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,24,8,39,41,21,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,22,9,41,43,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,25,9,42,41,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,25,7,38,41,27,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,25,9,42,43,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,25,7,43,41,25,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,25,8,39,41,19,2.451447,8.957531,2.392823,0.009774,0.032987,0.023213
D,8,7,52,43,27,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,9,8,49,43,24,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,8,8,45,37,25,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,6,7,43,36,25,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,7,8,46,35,25,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,9,9,47,35,25,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,9,9,47,36,25,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,13,7,42,32,22,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,15,6,42,36,22,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,13,8,41,35,19,3.148955,8.877372,2.841477,-0.010996,0.113621,-0.215025
D,16,8,43,40,28,0.807578,8.656036,3.893123,0,0,0.001222
D,16,8,45,37,30,0.807578,8.656036,3.893123,0,0,0.001222
D,16,9,45,39,30,0.807578,8.656036,3.893123,0,0,0.001222
D,14,9,45,43,34,0.807578,8.656036,3.893123,0,0,0.001222
D,16,8,45,51,32,0.807578,8.656036,3.893123,0,0,0.001222
D,16,8,44,48,35,0.807578,8.656036,3.893123,0,0,0.001222
D,16,9,43,46,33,0.807578,8.656036,3.893123,0,0,0.001222
D,17,6,41,46,33,0.807578,8.656036,3.893123,0,0,0.001222
D,17,6,43,41,32,0.807578,8.656036,3.893123,0,0,0.001222
D,18,8,41,41,31,0.807578,8.656036,3.893123,0,0,0.001222
D,15,6,44,35,32,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,14,6,42,38,30,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,6,43,37,30,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,14,6,46,38,29,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,5,45,39,28,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,8,45,39,29,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,6,45,38,29,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,7,42,37,29,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,6,42,38,30,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,13,6,44,39,29,-1.841277,6.699903,5.435297,-0.356745,3.19849,-0.445932
D,14,8,42,28,28,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,10,9,39,27,39,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,8,8,38,30,51,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,8,6,39,31,50,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,8,6,35,30,58,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,9,8,38,30,59,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,11,7,38,30,45,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,12,6,43,30,42,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,16,5,45,35,39,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,16,7,45,35,37,-2.291128,7.7013,5.691329,-0.204029,-0.001222,0.118508
D,27,4,48,39,27,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,27,3,50,40,27,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,27,2,48,38,25,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,27,3,45,39,21,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,25,3,49,40,27,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,25,4,47,40,25,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,25,4,49,39,25,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
