,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
242,86.0,-2.0,4.0,88.0,117.0,68.050156,-0.517574,r
243,86.0,-1.0,5.0,87.0,113.0,59.191074,0.476012,r
244,85.0,-1.0,3.0,85.0,112.0,50.355984,-3.027493,r
245,82.0,-2.0,4.0,85.0,111.0,58.690273,0.276783,r
246,79.0,-1.0,4.0,84.0,109.0,66.937569,-0.204436,r
247,83.0,-2.0,4.0,79.0,110.0,57.996304,0.317157,r
248,78.0,-2.0,4.0,84.0,108.0,66.397858,0.084924,r
249,76.0,-2.0,3.0,79.0,110.0,57.421696,-0.172113,r
250,79.0,0.0,4.0,82.0,107.0,65.745094,0.066224,r
251,79.0,-1.0,5.0,87.0,106.0,56.847546,-0.009831,r
252,78.0,-2.0,4.0,83.0,111.0,65.109528,0.060814,r
253,78.0,-3.0,4.0,82.0,112.0,56.177319,-0.01557,r
254,75.0,-2.0,4.0,84.0,109.0,64.478706,0.055433,r
255,77.0,-2.0,4.0,82.0,106.0,55.512054,-0.02126,r
256,78.0,-2.0,4.0,81.0,109.0,63.852776,0.050099,r
257,78.0,-3.0,4.0,81.0,109.0,54.851864,-0.026912,r
258,79.0,-1.0,5.0,83.0,107.0,63.231762,0.044804,r
259,77.0,-4.0,4.0,81.0,110.0,54.196854,-0.032522,r
260,77.0,-2.0,4.0,84.0,108.0,62.615753,0.039558,r
261,74.0,-1.0,5.0,82.0,107.0,53.54705,-0.038076,r
262,74.0,-1.0,4.0,80.0,105.0,62.091946,-0.0052,r
263,79.0,-2.0,4.0,80.0,106.0,70.158951,0.025973,r
264,75.0,-2.0,4.0,81.0,105.0,61.373791,-0.007975,r
265,79.0,-2.0,4.0,82.0,105.0,69.479973,0.023353,r
266,79.0,-1.0,5.0,81.0,104.0,60.660065,-0.010737,r
267,79.0,-3.0,3.0,82.0,106.0,51.483734,0.02618,r
268,77.0,-1.0,5.0,84.0,105.0,60.147869,0.007252,r
269,77.0,-1.0,4.0,80.0,104.0,68.321335,-0.010773,r
270,75.0,-2.0,4.0,77.0,105.0,59.441998,0.008813,r
271,76.0,-2.0,4.0,81.0,103.0,67.654449,-0.009313,r
272,76.0,-1.0,5.0,81.0,105.0,58.860523,-0.000839,r
273,109.0,8.0,1.0,87.0,111.0,45.887375,-0.24205,r
274,109.0,6.0,1.0,84.0,122.0,54.881577,-0.119406,r
275,101.0,5.0,1.0,87.0,118.0,45.992989,-2.921782,r
