,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
130,60.0,2.0,-1.0,80.0,86.0,58.386841,-12.544273,u
131,60.0,1.0,-2.0,78.0,82.0,49.028477,-12.220661,u
132,57.0,3.0,-2.0,77.0,82.0,39.142681,-14.649097,u
133,56.0,3.0,-2.0,78.0,81.0,48.803444,-13.778831,u
134,57.0,3.0,-2.0,78.0,87.0,57.768696,-12.625608,u
135,53.0,2.0,-2.0,78.0,87.0,48.207153,-13.843925,u
136,56.0,3.0,-2.0,79.0,84.0,57.215206,-12.706095,u
137,59.0,3.0,-1.0,75.0,77.0,47.616482,-13.906939,u
138,56.0,4.0,-2.0,76.0,82.0,56.666958,-12.784635,u
139,56.0,3.0,-1.0,77.0,81.0,47.031418,-13.967919,u
140,59.0,3.0,-3.0,74.0,86.0,56.123947,-12.861262,u
141,56.0,3.0,-2.0,77.0,82.0,46.451984,-14.026886,u
142,53.0,2.0,-2.0,78.0,82.0,55.586208,-12.935998,u
143,54.0,2.0,-2.0,77.0,82.0,45.878292,-14.083872,u
144,56.0,4.0,-1.0,76.0,81.0,55.053856,-13.008855,u
145,56.0,1.0,-1.0,76.0,82.0,45.310371,-14.138861,u
146,56.0,3.0,-2.0,76.0,81.0,54.526833,-13.079866,u
147,56.0,2.0,-1.0,77.0,82.0,44.747948,-14.191419,u
148,56.0,3.0,-2.0,76.0,82.0,54.004898,-13.14906,u
149,59.0,2.0,-1.0,78.0,81.0,62.599689,-11.87387,u
150,56.0,3.0,-2.0,76.0,81.0,53.364433,-13.232478,u
151,53.0,3.0,0.0,77.0,81.0,62.00452,-11.971291,u
152,56.0,3.0,-3.0,79.0,87.0,52.728966,-13.313614,u
153,58.0,2.0,-2.0,78.0,80.0,61.414097,-12.066623,u
154,56.0,2.0,-3.0,80.0,85.0,52.098629,-13.392481,u
155,47.0,3.0,-2.0,83.0,95.0,48.983257,-7.843337,u
156,47.0,3.0,-1.0,82.0,96.0,51.704319,3.098183,u
157,47.0,2.0,-2.0,79.0,90.0,48.964035,-7.918527,u
158,49.0,2.0,-3.0,77.0,96.0,51.687389,3.024625,u
159,50.0,2.0,-4.0,78.0,94.0,54.765228,-7.671067,u
160,51.0,3.0,-2.0,75.0,95.0,45.658546,-5.120627,u
161,47.0,2.0,-1.0,80.0,94.0,54.266209,-7.536418,u
162,49.0,3.0,-2.0,78.0,98.0,45.134827,-4.968696,u
