,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
191,-8.0,26.0,71.0,72.0,68.0,-113.384254,-0.00945,q
192,-8.0,26.0,74.0,72.0,67.0,-121.310257,0.11976,q
193,-7.0,26.0,70.0,72.0,67.0,-121.310257,0.11976,q
194,-7.0,25.0,74.0,72.0,71.0,-112.2742,-0.108316,q
195,-6.0,25.0,75.0,72.0,68.0,-112.2742,-0.108316,q
196,-8.0,25.0,74.0,72.0,71.0,-103.459457,0.140301,q
197,-6.0,25.0,72.0,72.0,68.0,-103.459457,0.140301,q
198,-8.0,26.0,74.0,72.0,68.0,-111.605141,0.031658,q
199,-8.0,26.0,71.0,72.0,69.0,-111.605141,0.031658,q
200,-6.0,26.0,73.0,73.0,67.0,-102.772507,-0.056484,q
201,-9.0,25.0,73.0,73.0,68.0,-102.772507,-0.056484,q
202,-8.0,26.0,73.0,71.0,71.0,-110.93412,-0.015377,q
203,-8.0,26.0,72.0,71.0,71.0,-110.93412,-0.015377,q
204,-8.0,23.0,73.0,72.0,69.0,-119.045319,0.006782,q
205,-7.0,26.0,73.0,71.0,67.0,-119.045319,0.006782,q
206,-8.0,26.0,70.0,72.0,67.0,-109.962708,-0.01802,q
207,-8.0,25.0,73.0,70.0,67.0,-109.962708,-0.01802,q
208,-9.0,27.0,70.0,72.0,71.0,-118.094246,0.004183,q
