,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
120,26.0,50.0,53.0,54.0,34.0,-92.865715,-0.026183,o
121,26.0,48.0,53.0,59.0,32.0,-84.263031,0.052347,o
122,25.0,48.0,53.0,56.0,34.0,-92.024117,-0.018497,o
123,25.0,48.0,53.0,57.0,31.0,-83.392242,0.060262,o
124,25.0,47.0,50.0,58.0,31.0,-91.184921,-0.010828,o
125,25.0,48.0,54.0,59.0,31.0,-82.523849,0.068134,o
126,24.0,49.0,52.0,59.0,28.0,-89.134773,-6.303566,o
127,20.0,47.0,53.0,56.0,31.0,-94.130371,2.808861,o
128,22.0,46.0,52.0,55.0,31.0,-86.506958,8.1203,o
129,20.0,46.0,49.0,51.0,33.0,-90.684959,-1.603714,o
130,23.0,47.0,51.0,54.0,31.0,-98.253227,0.812291,o
131,20.0,47.0,52.0,54.0,30.0,-89.858536,-0.013972,o
132,21.0,46.0,53.0,51.0,31.0,-97.403618,0.72913,o
133,20.0,46.0,51.0,54.0,31.0,-88.980064,-0.100725,o
134,23.0,45.0,51.0,54.0,34.0,-96.555794,0.646015,o
135,18.0,45.0,53.0,54.0,29.0,-88.969543,-5.127193,o
136,22.0,45.0,50.0,56.0,31.0,-91.1633,5.784461,o
137,20.0,45.0,48.0,55.0,34.0,-88.923767,-5.352474,o
138,18.0,45.0,53.0,51.0,31.0,-95.993225,-0.252201,o
139,20.0,46.0,51.0,54.0,33.0,-102.805809,4.679285,o
140,23.0,45.0,51.0,52.0,31.0,-95.18438,-0.348681,o
141,21.0,47.0,51.0,52.0,33.0,-86.672302,0.223988,o
142,23.0,43.0,52.0,53.0,34.0,-94.563019,0.041364,o
143,20.0,47.0,51.0,53.0,31.0,-86.019203,-0.036096,o
144,20.0,46.0,51.0,56.0,34.0,-93.716873,0.033706,o
145,22.0,44.0,52.0,54.0,33.0,-85.143898,-0.044014,o
146,20.0,43.0,53.0,55.0,34.0,-92.873192,0.026062,o
147,20.0,45.0,53.0,54.0,32.0,-84.27076,-0.051905,o
148,21.0,44.0,52.0,56.0,31.0,-92.031448,0.018432,o
149,23.0,45.0,52.0,54.0,31.0,-83.399841,-0.059765,o
150,21.0,44.0,53.0,55.0,31.0,-91.40023,-0.022982,o
151,21.0,45.0,49.0,57.0,33.0,-99.115028,0.018158,o
152,22.0,46.0,51.0,54.0,32.0,-90.499725,-0.02777,o
153,22.0,46.0,48.0,57.0,32.0,-81.821655,0.452932,o
154,21.0,47.0,51.0,54.0,33.0,-89.666794,0.018517,o
155,22.0,46.0,53.0,56.0,33.0,-97.229988,-0.400741,o
156,37.0,58.0,57.0,70.0,58.0,-91.377937,0.265932,o
157,34.0,57.0,58.0,69.0,56.0,-82.808487,-1.384133,o
158,33.0,57.0,56.0,62.0,57.0,-90.561653,0.108398,o
159,33.0,55.0,56.0,68.0,57.0,-81.964508,-1.545429,o
160,34.0,55.0,61.0,66.0,55.0,-89.749512,-0.048345,o
161,29.0,55.0,57.0,63.0,53.0,-97.25473,1.396145,o
162,29.0,53.0,56.0,63.0,51.0,-88.88958,-0.214298,o
163,26.0,52.0,54.0,63.0,51.0,-96.422447,1.236758,o
164,28.0,52.0,54.0,63.0,47.0,-88.028862,-0.380348,o
165,26.0,51.0,53.0,62.0,51.0,-95.591454,1.07731,o
166,27.0,51.0,55.0,61.0,50.0,-87.169395,-0.546069,o
167,27.0,52.0,54.0,62.0,49.0,-94.762672,0.918061,o
168,27.0,53.0,54.0,61.0,49.0,-86.312073,-0.711244,o
169,27.0,51.0,54.0,61.0,48.0,-93.936424,0.759087,o
170,24.0,51.0,54.0,57.0,49.0,-85.457138,-0.875788,o
171,27.0,52.0,54.0,59.0,51.0,-93.112328,0.600366,o
172,27.0,51.0,55.0,61.0,49.0,-84.604477,-1.039691,o
173,27.0,52.0,53.0,61.0,48.0,-92.291054,0.44205,o
174,28.0,50.0,53.0,61.0,46.0,-83.754341,-1.202859,o
175,29.0,52.0,51.0,61.0,47.0,-91.472313,0.284124,o
176,26.0,48.0,53.0,61.0,50.0,-82.906799,-1.365243,o
177,28.0,50.0,56.0,59.0,49.0,-90.656357,0.126675,o
178,26.0,52.0,53.0,61.0,46.0,-82.06115,-1.526956,o
179,26.0,51.0,53.0,61.0,48.0,-89.84243,-0.030415,o
180,25.0,50.0,55.0,62.0,51.0,-97.341545,1.412895,o
181,25.0,49.0,54.0,55.0,50.0,-88.979225,-0.197017,o
182,25.0,51.0,53.0,60.0,49.0,-96.508987,1.253453,o
183,26.0,48.0,52.0,62.0,49.0,-88.1185,-0.363092,o
184,25.0,49.0,53.0,61.0,50.0,-95.678329,1.094089,o
185,25.0,47.0,55.0,62.0,51.0,-87.259254,-0.528795,o
186,24.0,49.0,53.0,58.0,49.0,-94.849289,0.934801,o
187,25.0,48.0,52.0,59.0,49.0,-86.401688,-0.694051,o
188,24.0,48.0,53.0,61.0,50.0,-94.022575,0.775747,o
189,25.0,50.0,53.0,62.0,48.0,-85.54628,-0.858719,o
190,24.0,49.0,54.0,55.0,50.0,-93.19838,0.617001,o
191,25.0,51.0,53.0,55.0,50.0,-84.693558,-1.022671,o
192,26.0,49.0,50.0,61.0,51.0,-92.376839,0.458633,o
193,24.0,49.0,53.0,59.0,48.0,-83.842827,-1.185994,o
194,27.0,47.0,54.0,59.0,51.0,-91.557495,0.300587,o
195,49.0,57.0,60.0,68.0,60.0,-69.415024,-0.028776,o
196,50.0,56.0,60.0,68.0,60.0,-77.565582,2.547752,o
197,53.0,58.0,59.0,64.0,60.0,-85.469696,4.584596,o
198,50.0,57.0,55.0,67.0,62.0,-92.983292,7.469315,o
199,49.0,58.0,58.0,65.0,61.0,-84.675468,4.272563,o
200,49.0,53.0,57.0,62.0,61.0,-92.210831,7.179274,o
201,50.0,57.0,58.0,65.0,60.0,-83.884544,3.960777,o
202,48.0,54.0,57.0,63.0,57.0,-91.442062,6.88897,o
203,47.0,54.0,60.0,63.0,56.0,-84.052353,0.780035,o
204,48.0,54.0,59.0,65.0,57.0,-90.873497,6.425455,o
205,47.0,51.0,57.0,63.0,53.0,-82.182571,5.513114,o
206,48.0,54.0,59.0,62.0,56.0,-90.038078,6.343938,o
207,47.0,53.0,59.0,62.0,53.0,-81.322266,5.415928,o
208,47.0,55.0,57.0,62.0,57.0,-89.206993,6.26154,o
209,44.0,54.0,56.0,59.0,57.0,-96.829445,6.965287,o
210,47.0,54.0,57.0,64.0,56.0,-88.324654,6.172603,o
211,47.0,53.0,56.0,62.0,53.0,-95.831512,4.061595,o
212,44.0,53.0,55.0,60.0,52.0,-87.634651,7.241936,o
213,47.0,54.0,55.0,59.0,48.0,-94.644447,2.655957,o
214,41.0,53.0,58.0,59.0,52.0,-86.942818,7.685788,o
215,45.0,54.0,55.0,59.0,52.0,-90.878265,-2.221272,o
216,40.0,52.0,58.0,58.0,52.0,-89.705353,9.16403,o
217,42.0,52.0,55.0,59.0,52.0,-90.864952,-2.076426,o
218,38.0,51.0,55.0,61.0,53.0,-89.595284,9.297266,o
219,40.0,52.0,53.0,55.0,51.0,-91.101967,-1.83769,o
220,39.0,53.0,55.0,56.0,55.0,-89.570145,9.476468,o
221,41.0,53.0,55.0,59.0,51.0,-90.83876,-1.750309,o
222,41.0,50.0,55.0,58.0,52.0,-89.552879,9.622974,o
223,39.0,50.0,54.0,59.0,48.0,-90.823242,-1.606021,o
224,38.0,51.0,55.0,55.0,55.0,-89.535744,9.768108,o
